% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.223214	1	1	2	8.17189e-13	1722.78	0
0.223214	1	2	1	4.38889e-13	925.259	0
0.224214	1	1	2	7.95524e-13	1677.11	0
0.224214	1	2	1	4.2731e-13	900.85	0
0.225214	1	1	2	7.73036e-13	1629.7	0
0.225214	1	2	1	4.15834e-13	876.654	0
0.226214	1	1	2	7.50085e-13	1581.32	0
0.226214	1	2	1	4.0462e-13	853.015	0
0.227214	1	1	2	7.27207e-13	1533.09	0
0.227214	1	2	1	3.93944e-13	830.507	0
0.228214	1	1	2	7.0473e-13	1485.7	0
0.228214	1	2	1	3.84158e-13	809.876	0
0.229214	1	1	2	6.82942e-13	1439.77	0
0.229214	1	2	1	3.7551e-13	791.644	0
0.230214	1	1	2	6.6202e-13	1395.66	0
0.230214	1	2	1	3.68273e-13	776.387	0
0.231214	1	1	2	6.42263e-13	1354.01	0
0.231214	1	2	1	3.62573e-13	764.371	0
0.232214	1	1	2	6.24092e-13	1315.7	0
0.232214	1	2	1	3.58485e-13	755.752	0
0.233214	1	1	2	6.07751e-13	1281.25	0
0.233214	1	2	1	3.56269e-13	751.082	0
0.234214	1	1	2	5.9346e-13	1251.12	0
0.234214	1	2	1	3.56038e-13	750.595	0
0.235214	1	1	2	5.8131e-13	1225.51	0
0.235214	1	2	1	3.57875e-13	754.466	0
0.236214	1	1	2	5.71341e-13	1204.49	0
0.236214	1	2	1	3.61786e-13	762.713	0
0.237214	1	1	2	5.63926e-13	1188.86	0
0.237214	1	2	1	3.67698e-13	775.175	0
0.238214	1	1	2	5.59175e-13	1178.84	0
0.238214	1	2	1	3.75763e-13	792.177	0
0.239214	1	1	2	5.57223e-13	1174.73	0
0.239214	1	2	1	3.85959e-13	813.674	0
0.240214	1	1	2	5.57966e-13	1176.3	0
0.240214	1	2	1	3.98176e-13	839.429	0
0.241214	1	1	2	5.61322e-13	1183.37	0
0.241214	1	2	1	4.12318e-13	869.243	0
